[2016-09-10 04:15:30] logger.ERROR: Unknown error type: [8] Undefined index: USER_GMAIL on line 13 in file D:\htdocs\autoload_gapi\public_html\list.php. Aborted [] []
[2016-09-10 04:15:30] logger.ERROR: Unknown error type: [8] Undefined index: ADMIN_USER on line 11 in file D:\htdocs\autoload_gapi\Google_Api\UserMenu.php. Aborted [] []
[2016-09-10 04:15:30] logger.ERROR: Unknown error type: [8] Undefined index: expires_in on line 470 in file D:\htdocs\autoload_gapi\vendor\google\apiclient\src\Google\Client.php. Aborted [] []
[2016-09-10 04:15:30] logger.ERROR: FATAL ERROR [1] Uncaught exception 'LogicException' with message 'refresh token must be passed in or set as part of setAccessToken' in D:\htdocs\autoload_gapi\vendor\google\apiclient\src\Google\Client.php:258 Stack trace: #0 D:\htdocs\autoload_gapi\Google_Api\GoogleDbAuth.php(51): Google_Client->fetchAccessTokenWithRefreshToken() #1 D:\htdocs\autoload_gapi\Google_Api\UsersSheet.php(165): Google_Api\GoogleDbAuth->clientAfterAuthorization() #2 D:\htdocs\autoload_gapi\Google_Api\UsersSheet.php(177): Google_Api\UsersSheet::initUserSheet('D:/htdocs/googl...', Object(Monolog\Logger)) #3 D:\htdocs\autoload_gapi\Google_Api\UserTasks.php(15): Google_Api\UsersSheet::userSpreadsheet('D:/htdocs/googl...', Object(Monolog\Logger)) #4 D:\htdocs\autoload_gapi\Google_Api\UserMenu.php(13): Google_Api\UserTasks->allUsers() #5 D:\htdocs\autoload_gapi\Google_Api\UserMenu.php(157): Google_Api\UserMenu->__construct(NULL) #6 D: Fatal error on line 258 in file D:\htdocs\autoload_gapi\vendor\google\apiclient\src\Google\Client.php. Aborted [] []
